refactor
49,94
95,51
163,39
56,22
74,5
102,51
54,76
456,71
29,0
76,45
367,285
100,21
125,46
20,25
77,37
77,113
14,0
92,30
129,28
108,36
130,21
304,86
372,44
14,13
250,42
65,41
56,54
144,21
22,8
98,51
238,45
130,30
74,31
26,39
278,58
114,21
51,25
245,57
245,95
112,39
46,26
335,32
76,31
9,19
159,46
543,95
18,24
76,24
57,49
96,38
12,6
85,35
9,10
26,17
271,51
19,37
76,38
483,122
51,49
12,17
91,35
15,56
27,46
105,55
12,14
17,14
14,20
27,23
92,59
137,36
157,39
0,11
40,12
64,39
48,46
446,60
6,12
2,4
55,22
12,29
93,61
219,36
48,40
16,25
139,70
252,370
63,19
917,16
11,15
40,34
146,39
115,40
108,38
233,44
72,39
19,14
100,53
9,22
213,64
6,30
468,229
43,27
104,85
24,33
24,19
13,11
569,87
228,30
7,15
162,40
228,50
37,50
13,8
41,57
103,45
1,1
8,5
34,23
129,21
44,7
420,61
14,18
73,24
48,40
123,14
1,3
14,22
129,71
33,17
103,36
383,45
160,84
0,26
81,42
29,40
21,17
264,50
136,45
28,10
7,15
102,24
33,41
9,8
193,22
6,19
0,14
1,16
7,9
219,58
31,30
97,37
16,12
5,9
4,28
30,54
70,53
26,69
47,33
50,46
0,13
13,22
247,50
85,66
27,26
2,13
748,243
2,2
10,90
81,50
95,39
17,37
65,33
16,4
132,61
33,54
296,212
135,73
160,37
51,51
61,31
35,57
11,21
400,57
72,59
211,33
96,20
18,22
55,57
86,54
1019,78
21,23
37,41
58,25
280,29
293,87
95,42
19,21
31,51
277,44
37,11
89,24
13,11
15,19
28,29
604,52
6,2
1,12
27,6
28,12
156,44
21,4
37,33
107,59
103,19
18,16
56,27
1,25
33,53
102,65
2,29
109,36
4,26
64,31
142,53
29,18
6,4
182,28
31,35
15,24
82,40
20,16
32,9
39,45
55,32
74,52
72,30
50,42
13,13
5,13
118,46
12,20
99,42
27,17
56,18
70,26
32,25
118,49
86,33
58,67
12,18
54,41
53,22
188,42
