improv code
6,15
9,5
19,3
3,1
5,0
6,1
7,17
23,7
3,0
5,3
59,47
14,0
16,6
3,4
13,10
5,2
2,0
6,3
7,1
11,3
1,1
38,9
28,5
1,2
25,5
2,4
9,4
6,1
1,1
12,7
27,5
12,4
8,3
1,7
34,6
16,2
16,5
25,4
16,11
9,3
3,3
20,4
11,4
0,1
8,5
68,15
1,3
9,2
3,4
9,1
4,0
7,5
1,0
2,1
22,5
3,8
7,5
67,17
7,7
2,2
12,4
1,4
2,7
14,8
2,0
1,1
2,4
2,1
2,6
18,4
10,5
0,1
3,0
7,7
2,3
58,12
1,2
0,0
7,3
0,4
8,10
22,4
5,5
1,3
5,7
49,73
3,1
72,0
3,2
4,5
17,2
10,8
17,6
12,1
5,5
1,0
13,4
1,2
21,8
0,2
37,22
6,4
10,10
2,6
2,1
0,1
71,13
14,2
0,2
7,3
31,8
4,5
1,0
5,10
12,5
0,0
1,1
3,2
4,2
2,0
71,10
2,3
9,2
5,3
10,2
0,0
2,4
14,3
2,2
18,5
12,2
25,20
0,4
4,2
1,4
4,2
20,4
25,10
1,2
0,2
23,5
4,7
1,2
23,5
3,3
0,2
0,1
0,0
29,7
4,2
8,4
0,3
0,0
0,2
2,8
8,11
6,15
4,4
8,8
0,1
0,2
21,6
8,9
1,4
0,1
56,15
0,0
0,15
7,3
15,8
3,6
5,3
0,0
11,6
2,5
52,39
17,10
22,0
5,7
6,5
2,6
2,2
53,7
7,5
15,3
8,1
1,2
4,5
9,3
114,12
1,2
5,6
5,2
55,5
37,13
12,5
2,3
3,5
22,4
1,1
5,2
2,1
2,3
4,4
55,8
1,0
0,0
1,0
3,0
14,6
2,2
4,5
13,7
4,1
1,2
8,5
0,5
2,7
11,8
0,3
4,3
0,2
4,3
11,7
3,2
2,0
16,4
5,5
1,3
7,5
1,1
5,1
4,4
5,5
7,5
7,3
4,9
1,1
0,2
12,1
1,6
14,8
0,0
0,1
7,4
3,1
13,7
9,3
6,6
0,4
5,3
3,3
17,5
43,4
2,7
0,1
50,7
60,9
9,7
6,1
5,7
17,1
4,5
8,3
1,1
4,1
26,10
292,49
0,0
26,6
23,4
6,6
6,3
10,4
13,12
1,8
19,3
5,8
4,7
1,0
8,4
1,7
3,7
6,2
2,7
2,3
4,0
7,3
1,2
3,10
58,5
10,10
0,3
10,7
3,10
13,8
1,2
18,14
5,5
15,9
2,8
0,1
5,3
8,0
22,8
4,3
2,6
46,7
2,6
3,0
23,7
27,5
1,1
7,6
3,2
33,9
30,7
24,8
0,2
3,4
3,5
25,4
1,1
0,1
0,1
29,5
171,8
7,9
14,10
5,5
28,10
1,4
24,12
0,1
14,5
1,0
17,18
25,12
2,2
1,4
0,0
1,4
10,7
11,3
3,2
8,8
0,5
2,2
14,4
18,5
12,1
16,8
2,4
10,11
0,2
1,6
0,2
14,9
1,1
0,2
0,0
1,5
0,0
5,2
10,11
3,7
6,8
16,2
12,7
0,3
10,11
19,2
6,7
4,4
9,6
0,1
5,3
3,1
17,15
7,5
3,0
5,1
7,4
7,2
10,4
1,3
9,6
2,10
30,11
70,1
49,16
1,1
34,13
9,3
8,5
6,7
7,4
1,0
9,1
19,10
2,2
1,7
3,8
1,3
7,10
9,5
0,2
7,6
0,2
0,0
2,2
0,3
7,4
10,8
45,8
63,17
13,5
0,0
7,8
6,4
5,3
19,3
0,0
4,1
1,0
