use
inherit
use inherit
use
composit
use composit
chang
inherit
chang inherit
coupl
reduc
coupl reduc
reduc
coupl
reduc coupl
complex
reduc
complex reduc
remov
depend
remov depend
support
inherit
support inherit
inherit
avoid
inherit avoid


