code refactor
556,94
195,49
1821,39
558,20
584,5
493,48
133,74
2609,66
26,0
223,43
1238,284
623,18
485,45
30,25
97,37
588,91
18,0
733,28
810,28
247,36
561,20
1564,84
6528,44
21,13
1628,41
658,41
387,53
2900,20
241,8
961,51
742,44
1214,30
506,30
52,39
2735,58
604,21
317,25
818,56
778,94
1441,37
150,26
3416,30
442,31
32,19
3299,46
3801,95
226,23
1669,23
247,49
443,38
42,6
243,33
100,9
34,17
1833,49
44,37
1161,38
2461,118
529,49
78,17
1326,35
22,56
233,46
441,55
17,14
23,14
19,20
537,23
1127,59
1004,36
1712,36
0,11
120,12
206,39
111,46
2340,60
6,12
6,4
4226,22
26,29
441,60
786,36
311,40
50,25
2219,68
748,370
343,18
4776,16
902,15
207,34
1745,35
642,40
757,38
1264,41
2117,36
52,12
615,48
76,21
2861,64
14,28
2054,225
250,27
1076,85
47,33
129,19
13,11
2579,85
952,26
78,15
766,38
1194,50
80,47
196,8
88,57
922,45
6,1
33,5
186,22
1237,20
453,6
4457,61
39,18
1024,24
208,38
575,14
3,3
53,22
765,63
339,16
599,36
3151,44
510,84
0,26
328,41
150,39
447,16
5220,49
1370,45
110,10
16,14
454,24
245,39
23,8
2000,22
6,19
0,14
12,15
12,9
2338,57
213,30
658,37
113,12
4,8
20,28
77,53
175,53
385,68
165,33
78,46
0,13
81,20
2078,47
336,66
228,25
9,12
4891,241
2,2
16,90
526,46
676,39
185,37
999,33
56,3
786,56
82,53
969,211
667,73
1263,37
200,51
194,30
152,57
34,21
913,54
256,57
2884,33
747,20
381,22
321,57
215,54
4913,76
39,23
114,41
257,23
2438,28
2753,87
337,41
52,21
145,51
1318,39
436,10
208,23
19,11
34,19
115,28
5744,48
6,2
1,10
295,6
57,12
827,43
155,4
1100,33
300,59
724,19
79,16
193,27
1,24
204,53
377,63
3,29
663,35
175,26
150,31
1764,53
79,18
6,3
2137,28
122,35
47,24
525,39
172,15
161,9
88,43
819,31
543,52
217,28
275,42
36,12
6,13
526,45
18,20
710,42
94,17
294,18
405,26
340,24
680,48
952,32
125,67
29,18
2883,40
360,22
726,41
2570,44
90,47
142,26
1812,53
3509,82
450,51
1212,42
169,39
973,33
789,45
400,21
9,12
234,21
885,58
8365,250
13,0
4673,26
736,26
349,49
438,19
598,39
16754,83
6,25
3324,19
133,41
580,29
10,0
97,24
69,40
353,50
335,16
130,46
33,22
25,7
910,27
178,24
155,63
6051,44
398,70
38397,32
1186,54
143,69
274,53
206,38
416,92
250,43
