clean code
252,52
70,27
1393,25
35,5
78,0
257,29
64,42
254,21
9,0
53,9
590,137
190,0
129,18
21,12
44,18
68,8
9,0
176,15
288,5
117,17
9,7
565,40
2062,15
6,6
886,23
213,18
38,32
409,9
95,5
191,21
123,11
364,10
88,11
3,19
936,33
193,10
216,13
213,14
172,48
544,9
21,9
272,10
147,21
0,7
1598,19
1894,53
12,12
124,8
99,22
178,7
18,0
74,13
48,2
6,7
629,7
28,22
455,19
871,45
267,26
45,8
689,14
3,14
35,25
130,30
9,8
3,6
5,8
12,3
14,22
338,18
184,13
0,3
27,2
103,23
8,9
1117,32
3,8
0,2
1775,9
0,13
133,28
397,19
109,19
15,13
245,23
447,219
21,9
1970,2
542,6
66,13
361,4
127,14
298,16
183,13
874,15
11,2
200,14
36,8
1161,22
0,4
417,66
53,14
419,39
35,25
51,5
2,3
785,53
125,4
0,8
83,7
399,30
23,21
12,2
35,30
546,23
0,0
12,3
78,6
384,9
158,0
1892,26
21,9
515,12
39,18
215,6
0,0
12,10
239,23
61,6
197,17
241,8
242,53
0,12
139,10
39,14
28,8
828,16
731,20
50,4
0,4
278,11
140,19
3,8
403,11
3,15
0,8
0,5
0,0
770,31
83,14
273,14
0,7
0,0
0,8
32,28
44,31
229,35
67,17
39,24
0,3
2,8
367,18
67,25
49,10
0,3
1683,53
0,2
0,47
239,11
393,22
117,21
18,15
0,0
162,21
12,17
564,123
283,32
577,2
49,26
36,9
105,30
14,4
364,13
75,13
693,19
184,9
59,6
97,35
104,23
1872,38
13,12
39,22
45,10
1100,17
1646,51
141,17
16,7
60,35
246,12
12,3
69,14
6,3
15,11
81,14
1158,14
3,0
0,2
39,2
41,2
114,20
7,2
90,15
121,27
514,11
7,6
92,13
0,11
5,35
117,26
0,13
86,17
0,12
18,7
546,21
54,10
4,0
106,8
57,15
1,9
289,15
3,3
90,5
37,20
73,17
242,27
52,9
81,27
24,3
0,6
114,9
11,14
271,26
30,8
0,1
189,12
109,7
290,28
241,7
49,26
4,8
1249,11
117,9
296,24
806,12
8,21
8,5
497,23
1500,23
171,21
359,21
43,19
358,3
42,9
190,9
7,5
102,5
320,30
4717,145
0,0
2670,16
346,10
130,18
147,9
245,20
8468,44
3,12
348,7
58,26
48,15
6,0
53,12
36,17
75,19
22,6
28,21
16,9
24,0
125,11
42,6
59,30
2481,15
165,42
1690,7
383,23
24,41
134,26
53,10
183,44
115,21
339,31
15,24
0,9
209,5
217,6
209,24
141,19
10,19
977,24
4,16
5,0
487,21
437,17
15,13
190,12
21,16
430,29
481,27
289,26
0,8
314,12
28,21
419,8
3,3
124,5
8,3
369,19
4249,36
50,28
178,34
188,11
249,40
3,18
563,34
2,3
103,13
12,0
179,58
297,34
16,9
3,8
