chang
469,79
167,44
1649,39
455,17
472,5
421,44
109,61
2156,56
20,0
193,38
1041,238
519,15
383,38
27,21
85,33
430,67
14,0
643,23
699,27
213,33
443,18
1320,74
5502,40
19,11
1412,36
553,37
316,51
2166,18
220,7
874,45
615,40
1097,29
396,26
39,35
2354,52
508,19
306,22
728,52
613,82
1243,33
140,23
2422,26
351,28
32,18
2697,41
3171,81
210,19
1632,20
209,45
379,37
42,6
204,28
84,8
24,16
1544,46
36,30
991,33
2145,101
432,42
63,15
1084,31
21,53
188,39
343,47
14,14
16,13
17,18
515,22
1125,53
895,32
1462,29
0,10
107,12
180,32
87,43
1933,52
5,10
6,4
3634,19
21,26
328,53
672,33
254,35
45,22
1646,60
604,297
238,16
3997,16
722,13
185,30
1387,31
489,39
613,33
1059,37
1807,30
49,10
551,42
64,19
2508,57
14,25
1786,199
215,24
894,75
43,31
111,18
11,10
1961,71
737,21
71,13
622,35
963,47
71,39
194,8
75,47
816,40
6,1
29,4
178,19
988,17
381,5
3875,54
34,15
859,22
152,34
554,14
3,3
49,19
600,54
318,13
538,33
2508,41
401,70
0,22
295,39
122,34
438,13
4837,44
1158,41
102,9
16,12
377,21
199,31
23,8
1680,20
6,18
0,12
12,13
12,9
2056,50
191,28
555,33
92,10
3,7
20,26
71,44
127,45
311,57
134,30
67,38
0,12
59,16
1759,40
294,58
200,21
9,10
4158,225
2,2
13,76
427,39
555,33
174,32
789,31
42,2
670,45
78,47
797,171
583,63
1150,37
158,44
151,27
139,51
34,20
775,50
208,51
2238,30
652,19
294,20
311,52
183,51
4012,62
36,22
96,35
234,19
2074,26
2395,77
290,35
44,20
116,46
1103,30
297,8
180,20
17,10
29,16
98,24
4577,41
5,2
1,8
293,6
55,12
594,37
119,4
942,28
270,54
669,18
66,14
170,24
1,20
160,46
288,53
3,26
502,31
175,24
140,30
1401,46
78,16
5,2
1777,26
104,31
46,21
455,33
125,13
133,9
74,39
664,26
478,47
185,24
235,37
31,10
6,11
399,43
16,18
542,34
90,17
240,18
353,22
279,22
583,40
780,30
109,61
29,16
2602,36
321,20
570,35
2065,37
66,41
131,24
1522,47
2997,74
357,45
1038,38
147,32
764,30
559,34
353,17
9,11
180,18
690,48
6710,201
13,0
3961,22
609,21
284,43
370,17
486,33
13695,72
5,23
2370,16
124,34
544,25
8,0
78,19
57,35
288,45
267,13
115,39
29,19
25,7
680,24
141,20
125,52
5333,39
343,60
36585,28
1002,46
121,58
227,45
182,37
332,78
222,39
525,55
44,36
5,14
258,12
1422,29
705,48
274,28
25,28
2468,51
52,30
86,8
1003,56
887,34
70,14
377,25
34,21
651,48
805,41
408,35
4,10
694,17
99,51
741,42
4,12
454,16
10,6
739,29
10773,64
152,51
267,59
429,33
438,61
4,30
1066,54
8,32
199,38
18,10
440,93
706,70
52,13
42,18
0,2
16,9
604,49
522,25
298,19
269,51
76,25
173,50
392,25
412,30
314,14
661,84
50,36
2072,34
6,9
53,29
83,24
197,48
21,15
21,14
17,10
36,27
6,3
498,11
443,52
64,27
46,36
1059,23
112,35
1,15
1150,93
1469,15
228,40
538,37
348,34
0,11
104,17
66,8
123,42
245,76
116,17
220,18
996,25
162,15
268,30
40,20
194,68
36,41
1579,58
17703,38
2094,89
214,10
546,70
351,27
590,36
500,63
163,27
93,12
570,19
543,44
126,12
52,23
36,25
26,14
226,54
248,50
16,21
891,40
1,15
1,1
32,13
15,20
212,20
501,55
5072,35
2904,132
1347,35
1,4
579,38
123,35
38,18
292,16
0,4
1798,13
47,11
691,23
174,24
98,9
112,22
310,37
299,31
87,39
1130,64
2573,27
1096,72
498,32
48,41
12,15
416,40
30,10
302,31
153,4
6,9
150,13
349,23
202,19
1296,27
6936,28
440,29
13,13
24,3
705,29
223,15
1662,54
1780,7
965,34
41,24
328,25
799,30
400,6
136,26
203,14
5984,94
230,48
124,36
19,20
17,12
197,17
10,8
139,15
301,39
190,18
133,59
50,1
1519,50
0,4
2717,66
212,14
890,39
601,23
42,23
411,30
32,14
1212,170
602,23
213,25
87,40
15,21
18,21
43,20
101,18
50,63
30,13
142,35
102,22
667,30
926,73
282,39
1030,47
60,7
108,43
467,39
369,34
72,22
78,19
161,16
229,32
336,43
0,12
195,12
941,45
351,59
1,4
67,21
52,36
2062,17
97,24
72,21
910,31
1050,128
2,8
329,38
198,21
503,38
400,48
2236,29
166,17
4905,67
40,11
64,2
1,16
833,43
971,39
566,106
10,28
360,30
264,20
2598,46
44,69
328,48
1484,37
57,46
1766,12
1585,24
1667,57
338,23
222,15
81,5
2094,56
40,24
442,65
501,46
3583,34
42,44
46,28
519,29
80,15
220,17
41,35
1316,107
1923,34
19,26
271,45
1786,45
362,7
521,63
198,29
1,6
2,2
2887,100
2419,51
1213,43
133,32
95,14
224,15
305,53
54,24
101,33
153,24
118,35
1525,39
13,13
53,90
46,22
178,14
3043,65
351,26
29,42
399,39
130,47
132,25
375,52
