improv
0,0
9,2
15,3
15,0
0,0
9,0
4,6
33,2
0,0
0,0
3,2
26,0
16,0
2,0
8,6
0,0
0,0
84,0
4,0
0,0
0,0
5,1
10,1
0,0
29,1
0,0
13,3
6,0
0,0
12,1
15,2
25,3
13,0
0,3
1,0
17,0
135,2
10,1
0,0
31,1
0,0
47,2
1,1
0,0
0,0
104,1
0,0
13,0
14,0
0,0
18,0
1,2
0,0
0,0
107,4
0,1
5,0
73,4
0,0
0,0
0,0
0,1
0,0
2,0
0,0
0,0
2,2
0,0
0,0
7,0
67,1
0,0
0,0
0,0
0,0
42,4
0,0
0,0
2,0
0,1
2,4
30,1
20,0
0,0
1,1
1,0
0,0
66,0
2,0
0,1
27,2
9,7
79,1
10,0
16,2
3,0
29,3
0,1
0,1
0,1
0,0
2,1
10,0
1,4
0,0
0,0
46,1
47,1
0,0
0,2
76,5
2,0
0,0
0,0
10,0
0,0
0,0
0,0
0,0
0,0
153,3
0,0
0,0
8,1
13,2
0,0
0,1
10,2
12,0
29,2
13,0
11,6
0,0
2,1
0,0
1,0
119,0
35,6
0,1
0,1
68,2
0,1
1,2
68,3
3,2
0,0
0,0
0,0
71,1
4,0
0,0
0,1
0,0
0,0
0,0
0,3
5,5
2,1
4,0
0,0
0,0
10,2
3,1
5,1
0,0
7,1
0,0
0,1
0,0
14,2
2,1
1,1
0,0
1,0
0,0
0,0
29,0
164,0
6,0
2,3
0,0
14,1
30,6
2,1
11,0
1,0
1,0
4,0
12,0
52,0
0,1
0,0
0,0
173,4
50,3
0,0
4,2
1,0
6,0
0,0
0,0
0,0
0,0
0,1
90,5
0,0
0,0
0,0
10,0
2,1
1,2
0,0
13,2
0,0
0,0
24,2
0,2
3,0
1,0
0,0
0,0
0,0
0,2
0,0
9,0
1,0
20,2
4,1
1,0
6,0
0,0
0,1
3,2
31,1
0,0
1,1
0,4
0,0
0,0
8,0
1,4
1,0
0,0
0,1
2,0
2,0
2,0
12,2
1,0
0,2
3,0
0,1
13,0
47,0
1,2
0,0
76,1
45,2
1,1
2,0
0,1
43,0
33,4
0,0
7,0
0,0
36,2
12,1
0,0
68,2
0,1
19,1
0,1
20,0
3,2
0,6
42,1
1,1
1,4
0,0
0,0
0,2
0,2
4,0
0,2
0,0
24,0
8,0
0,0
0,0
106,0
0,0
0,2
2,1
10,1
8,0
0,1
2,0
0,1
7,1
0,0
0,0
23,2
0,0
8,3
2,1
1,3
98,1
4,1
2,0
7,1
14,3
0,0
12,3
0,0
5,1
75,4
66,4
0,0
0,2
0,0
50,2
0,0
0,0
0,0
31,3
258,3
21,3
0,1
37,2
4,1
0,0
6,5
0,0
7,1
0,0
10,1
1,1
4,0
3,2
0,0
0,3
5,2
31,1
3,0
4,2
0,2
2,0
19,0
4,0
20,0
5,1
0,0
507,8
0,1
5,4
0,1
25,3
0,0
0,0
0,0
0,2
0,0
9,2
9,7
2,3
2,2
15,0
56,5
0,0
0,1
67,1
21,1
39,0
0,0
0,0
28,1
4,0
28,10
1,0
0,0
20,0
14,2
0,0
0,1
0,0
7,3
6,8
75,5
2298,1
48,2
0,0
0,0
19,0
62,5
1,1
5,2
0,0
11,0
31,3
0,1
1,3
2,5
0,1
0,0
0,0
0,0
81,0
0,0
0,0
0,1
0,0
6,0
19,0
478,6
72,2
36,0
0,0
0,1
13,4
1,0
2,0
0,0
0,0
0,0
6,0
10,1
0,2
47,4
8,0
8,3
2,1
18,0
110,2
37,2
13,2
3,1
0,0
0,0
0,1
16,3
0,0
1,0
10,0
17,5
22,4
46,1
5,0
19,11
0,0
4,1
15,2
1,0
14,0
0,0
9,0
0,0
42,5
12,0
0,0
0,0
1,2
187,3
0,1
2,0
0,0
0,0
0,0
0,0
21,6
2,1
0,0
0,0
8,1
37,3
0,0
148,4
0,1
1,1
4,1
2,4
24,4
0,0
6,3
13,2
3,2
1,1
2,0
0,2
0,0
0,0
3,1
0,0
9,1
7,0
0,0
14,5
5,0
0,1
0,0
1,0
3,0
0,0
7,4
4,1
0,0
20,0
0,0
0,1
0,0
17,5
10,1
0,0
0,2
0,2
18,0
0,0
0,0
0,0
20,0
0,0
4,0
9,2
0,0
6,1
162,2
2,3
3,1
12,3
3,0
0,1
9,0
16,1
29,3
2,0
9,2
6,1
0,0
0,4
7,0
3,0
0,1
4,1
3,1
54,2
0,1
3,0
0,0
41,2
0,0
1,0
4,3
16,1
0,0
0,1
0,0
0,1
4,0
1,1
1,0
0,0
0,0
2,1
160,7
0,0
3,2
6,0
0,0
0,1
17,1
14,0
0,0
0,2
11,1
15,4
0,0
0,0
0,0
0,0
0,1
31,1
1,1
0,0
1,0
1,0
53,2
6,3
0,0
0,0
4,3
1,0
0,1
80,0
0,0
1,1
110,1
14,1
0,0
6,0
20,1
15,1
0,0
0,0
0,0
0,0
9,0
68,4
54,5
0,0
75,1
30,6
2,1
0,0
0,0
0,0
0,0
0,2
0,0
0,0
4,1
4,1
9,3
0,0
28,2
5,0
5,0
2,0
0,0
0,0
8,1
2,0
40,3
0,0
23,5
0,0
0,0
0,1
0,0
0,0
8,7
194,11
5,3
23,1
0,0
3,2
12,1
2,0
5,0
50,0
0,1
8,0
15,1
1,0
12,1
0,0
3,2
26,1
10,0
0,0
63,0
76,0
4,1
0,0
0,0
0,0
39,1
0,2
0,0
10,2
12,4
0,0
0,0
37,5
12,1
13,4
370,9
0,0
0,2
84,2
17,3
0,0
0,0
0,0
2,2
4,2
4,3
16,1
0,0
8,0
15,1
0,0
0,0
3,0
0,0
0,0
140,0
95,4
105,3
0,0
242,6
0,0
0,0
0,3
14,2
8,0
1,0
6,2
5,0
15,1
27,3
49,3
0,2
0,0
3,3
44,7
5,0
10,0
0,1
3,2
0,0
13,0
7,1
9,1
7,0
1,4
0,0
2,2
13,0
0,0
4,1
17,2
0,1
6,7
48,3
0,0
0,0
2,0
0,0
4,0
18,0
97,2
135,4
19,2
5,2
0,2
1,1
1,0
0,0
0,0
15,0
0,0
0,0
3,0
0,1
0,0
0,0
2,1
0,0
1,0
0,4
1,2
0,0
12,2
5,1
11,2
2,2
0,0
0,0
17,2
1,0
0,0
0,0
2,2
0,0
0,0
2,0
0,0
12,0
0,1
6,2
1,1
0,0
0,0
4,1
0,0
0,1
9,1
22,0
0,2
0,1
5,0
2,2
0,0
0,6
0,0
55,0
0,0
18,2
0,0
0,1
