clean
168,37
65,24
1221,25
29,4
52,0
257,28
51,31
185,16
6,0
38,6
395,92
140,0
96,12
18,8
32,14
52,6
6,0
160,12
228,4
92,14
6,6
402,32
1412,11
4,4
788,19
146,14
37,31
346,8
76,4
132,15
87,8
255,9
63,8
2,15
642,27
156,8
205,10
146,11
138,37
403,7
14,6
227,8
105,18
0,6
1228,14
1526,39
10,9
87,6
94,18
132,6
18,0
61,10
32,2
4,6
535,6
20,15
317,14
662,32
201,19
30,6
462,10
2,11
24,18
96,22
6,8
2,4
4,6
8,2
12,16
229,14
165,9
0,2
20,2
78,16
6,6
875,24
2,6
0,2
1184,6
0,10
90,22
335,16
84,14
10,10
165,17
303,146
14,8
1560,2
362,4
44,9
265,4
99,13
228,11
162,12
612,12
11,2
161,13
24,7
818,15
0,3
284,44
36,11
296,29
33,23
34,4
2,2
582,41
109,3
0,6
60,6
340,27
17,16
10,2
24,20
462,18
0,0
8,2
70,4
333,7
142,0
1447,19
16,6
350,10
36,16
195,6
0,0
8,7
166,22
46,4
153,14
203,6
168,39
0,8
124,9
38,10
19,6
653,12
525,16
42,3
0,3
208,8
94,13
3,8
304,9
3,14
0,6
0,4
0,0
589,25
62,12
190,10
0,5
0,0
0,6
30,20
30,23
155,25
50,14
28,16
0,2
2,6
277,14
53,17
49,7
0,2
1209,39
0,2
0,33
168,8
278,16
106,16
13,13
0,0
109,15
8,12
392,84
215,22
510,2
38,19
26,7
92,24
14,3
260,12
56,9
487,16
163,8
59,4
94,30
78,20
1323,26
12,11
26,16
30,8
928,16
1392,41
98,12
12,6
45,30
166,8
8,2
58,12
4,2
10,8
64,11
854,11
2,0
0,2
38,2
39,2
78,15
5,2
60,10
103,22
490,10
6,4
70,10
0,8
5,28
79,18
0,10
58,14
0,10
12,6
364,14
53,8
3,0
94,6
40,11
1,6
250,10
2,2
62,5
29,18
73,13
178,22
35,7
57,22
20,2
0,4
98,8
11,12
181,18
30,8
0,1
144,8
78,6
196,21
168,6
35,20
4,6
995,8
78,7
233,19
553,8
7,16
8,4
383,17
1128,16
139,15
322,20
32,13
265,2
39,8
154,6
7,4
68,4
226,22
3169,97
0,0
2082,12
236,7
102,13
98,7
170,16
6579,34
2,10
274,5
51,19
33,12
4,0
36,8
24,12
50,14
16,4
26,16
12,6
24,0
110,8
28,4
42,20
1826,10
116,32
1690,6
286,17
22,32
94,18
36,9
124,30
98,17
262,23
10,16
0,8
197,4
158,6
142,19
104,17
7,16
770,18
4,11
4,0
387,15
307,15
10,12
174,9
18,14
299,21
368,24
232,22
0,6
258,10
22,16
296,6
2,2
124,4
8,2
269,17
3062,31
45,21
142,25
165,8
170,31
2,14
440,27
2,2
71,9
8,0
124,41
217,23
14,7
3,6
0,0
6,7
131,21
49,5
49,10
116,22
4,12
44,8
141,8
164,12
106,6
96,21
10,14
537,20
0,5
13,8
34,15
149,27
8,2
0,4
6,6
8,14
0,0
15,4
125,21
4,11
24,16
243,10
56,11
0,6
855,31
897,7
116,20
197,15
172,18
0,6
36,9
6,2
44,23
62,22
18,6
34,2
24,6
46,4
72,7
20,6
33,11
20,12
299,17
6331,3
735,42
36,2
260,26
99,8
258,11
171,13
60,11
26,6
219,4
193,24
4,5
1,11
6,11
4,5
38,22
136,20
4,10
411,14
0,4
0,0
14,7
4,8
36,12
183,18
1500,12
1219,71
478,17
0,0
30,15
35,6
15,6
118,8
0,4
290,4
34,4
126,6
44,7
0,4
49,10
78,18
42,11
18,9
393,36
851,10
223,22
149,8
41,25
0,2
157,18
20,3
120,17
50,2
1,2
36,8
69,11
22,12
56,7
19,8
251,15
2,4
4,1
247,11
85,2
550,20
860,2
151,12
12,12
132,15
208,10
132,2
4,8
107,10
2038,33
24,20
57,12
2,8
2,2
16,6
8,4
33,6
122,22
34,6
28,20
24,1
353,17
0,0
766,16
28,5
189,7
182,9
8,12
54,14
0,4
294,57
91,8
63,16
27,15
2,6
2,8
14,8
20,4
15,26
20,2
29,11
27,6
182,12
386,37
107,12
208,23
30,2
43,18
79,8
95,8
31,8
16,9
44,4
53,12
202,26
0,3
0,2
121,13
144,17
0,2
2,4
18,18
56,0
22,10
34,8
320,17
428,47
0,0
143,18
55,8
100,10
112,17
534,13
78,11
1863,31
16,9
3,0
0,7
95,14
262,7
145,53
6,8
165,10
110,7
891,10
13,22
51,16
624,15
8,25
842,1
183,7
280,17
60,13
11,4
26,0
1118,22
8,12
93,28
201,24
1060,5
18,14
12,13
170,10
10,13
62,2
1,17
493,57
40,16
14,12
26,17
292,9
2,2
137,21
38,8
0,0
0,1
982,46
488,22
330,14
26,6
33,7
63,6
102,26
36,16
4,11
67,8
18,15
663,16
3,5
8,42
41,8
37,2
1007,34
86,7
0,8
88,12
16,22
13,6
2,5
3946,212
6,0
29,5
470,3
228,19
0,2
268,11
212,9
112,11
2,8
54,2
54,14
20,6
157,6
1002,40
54,9
4,18
437,9
440,8
84,23
2,6
128,6
82,8
46,12
0,8
4,6
0,4
78,17
18,5
31,21
216,30
124,6
137,20
141,2
2,2
2,2
4,4
23,15
22,20
742,29
10,6
381,59
172,80
98,2
30,11
55,12
220,18
8,11
348,17
663,9
77,7
8,4
117,24
56,16
58,2
397,26
166,14
30,9
166,14
457,15
119,16
164,19
76,0
19,10
464,33
128,18
0,6
157,12
1438,20
44,9
0,4
323,18
8,4
1660,17
0,18
458,12
204,10
128,22
12,12
0,18
197,33
68,13
41,14
998,48
4,12
46,16
614,18
236,29
0,0
0,8
8,14
456,40
50,8
228,13
30,13
434,12
314,12
499,29
16,10
74,28
103,6
0,0
28,0
692,10
589,35
1234,29
0,2
1736,74
144,6
0,6
0,5
188,19
32,4
1,8
142,10
201,38
79,14
410,26
449,21
87,16
28,64
11,11
310,23
31,13
39,4
16,15
13,20
16,2
113,32
7,7
47,5
11,4
23,14
118,38
36,4
47,4
44,18
56,7
455,8
30,7
32,19
244,9
2,2
11,12
292,22
5,9
144,20
126,4
1105,22
445,24
725,64
13,14
314,12
17,17
11,10
464,37
98,22
4805,2
386,22
0,0
596,8
174,17
0,0
0,6
73,20
22,4
9,4
28,8
31,10
2,11
154,14
423,7
651,16
78,14
2,0
92,8
598,54
1,0
16,6
8,10
50,18
98,10
2,8
76,2
0,2
266,15
96,3
14,12
5,1
0,4
0,4
250,30
9,6
278,13
503,17
305,26
0,2
20,9
108,9
6,10
34,22
27,22
10,8
1041,2
0,0
145,15
0,4
276,5
