1f4e867f52aa326133b94aef5be8f496f7053c0e,0
d69615905ccb04f0e87079b2dd0b0d81bc059b22,0
f8f0e7888ffd355396570a77cf6cf43a46a5b014,0
2969a1792405df381729bff158ae02cbc90822a9,0
d2ecbc4e16280f07c6ec9000dffd1a6463d44814,0
bd789b079038c1b3f41d05f869c244b54840dbca,0
411a9e5fbf7689899e31f3e48c3a71a34db1e1e3,0
44634c5f072ecc5c1bf11de530dd3dd5e38c4097,0
d107b4dc7092a7002bcbb7d640260dc39ea88c0f,0
1b100ce2b7f65fdcf35e06ca74ace6da3e62f9be,0
7fc5b1278361459f261c92785b85b1d2c07ba8a0,0
fc2d402f48f17aba65037dee7fd0fe6b2f7e5ce1,0
a564a91d842344860414b0b7bf4dd942e092706e,0
1cc325d6479d4ebdc930ea2cdfad8212a9d3e885,0
091ac98ba313849670c08bacc8462bdb0b163118,0
19873c5c408e622cba43fe07614611062106057c,0
3a34a83261cefe6b60f0125c82f1d5fefb948bcf,0
72f45321e8b6ad11cec57c46e45ee56c62fd7c5a,0
c59901402241a1eee427c303c4e4c1d006ead773,0
44fca8b39878a032093457fe93ca9f9fe9fea1f4,0
ba84151228162458bfc6fbbcb9a10f731e78e539,0
6880b934b0adeccb75a4bb9657564b0b885abd58,0
0fb31c82476d550eb9be3c6da16e5e30e34134fa,0
1dac49c6823264750f0c7719d7aecc49cb9733ab,0
973eda674d602228d1b3cfe0c4b1d8821825e963,0
07f91dda42fe0ee69cb5493e03a55d2a76423857,0
0451111076c353f0a4cb5e2c149af828a06a2b2d,0
61d23c376a2e6c52216379018871e7665932ef1c,0
30b38eb6e46cd9be37a435cde86cfc1fe2d31858,0
e36af7088f321d6079d8080872459aa35edfc4b4,0
a9a14be0289aa5f783a9202cdabb05df60583c73,0
23b360f6c7f10aa6a5e639975006f396b6d93f55,0
ad6859e5475021aaa1751920298436368c1b97d9,0
ca55efe99d15a2d84e0a06218dc9797ca9097d33,0
2576949c6b7d2237cce1b04107500a2611d6380c,0
1e960e76023174c1b85bf391696c56120864f05d,0
f3b6d43a5f8f366f41c1549ae0e4395eb594fc81,0
322a0cdcf25ae9f3d09e6c289e23289ddbf5d4d8,0
acd97a32df9a5617a90187e14bc6f4ad63584814,0
3634b6e6aae4c85dac980e6dad6e407256d5ad42,0
fa1041728b1369199c277ce7bc3021dbc8a31ac8,0
575f8e1f53879e035687f38060ee9720c92f18f9,0
a20ca6b6bf62209a40415c8f440c093d84aa9af8,0
24bff68cdb537c873bbe7875a686402207f99f09,0
bced8c902382528088ccdbfdafc7e7f30532159f,0
21a8b558683c9018eda4a7c996cac712e0b09ab8,0
017a1bdc71f077f9b8ca95e638961478bdcc2820,0
7c6db8084aedaf95ec6a94aec9351b0a69293324,0
391005118490d185c3b2a471dc7e58d27c65dfea,0
18a2cd2b4f141a53de23bc1470bf537efa7e9273,0
e6c20d54efd7286542609b39251882bc9b3a985e,0
86dbd629cd80e85fa8f530ca330fcb9498284f8c,0
75280a13a8fd25c458e5fec8604b3e7528aa7ec7,0
2348c9ec6fc32311a478b2c6cd682e88103adf35,0
72ac626862406895001345185950fb135c09dbcf,0
91588b5652f51a0e591b0f6673106fc62f82fa49,0
835f0466a29657c25541d9304434e393f379d929,0
2feda55eb7c6f821395b3668c5ee8cbd26edef12,0
95fc50b6b82ca5d6425f3fba934d37d311c1a704,0
6ca71ae2c1f99466f126ab3424ae22ed3dc8f198,0
100fa35132ff5cd746eef1a734432e293eff6892,0
c08ee9bc1a41a853670e5a4afc7fb64138ea5979,0
8224d553bcacc778f770945a668da13e95e7af0c,0
56a6c133d59a721a7e79a21ed7b6a499c624e9db,0
9f6830e252bb733fe387a07c6100b9a371c8b44b,0
38d78222f64033845ce9b7be3abd1e2731b8c0d9,0
56c264a58cf3b0642156b2df1eb173228bda4595,0
1f09d48ff68325c9b8a165b4ae834f69b0272743,0
a64452b1e613481afd81715848069adfff0eebf2,0
4466ea54dacdab6bfffdf122fd5deb5c3772ab66,0
a16d7a1d42d61933d6751bfc732306aa60a2a21a,0
1b7105326a88af5718b4e0168639d5816b1eb0ef,0
1512cfa70f60117b44cdac607ae995c5d6104cb3,0
f9062aaba2590c01436005db59d203051edc2a30,0
164b9f66882004508594a2e804952c574800b43b,0
9b6ed1e44714ddce616d38e015a92c0844425332,0
a071c44a51ed0af2e71c924d2caf32e074e83720,0
571c3ae82eacd94adc686a2eaba374cb6944d6f0,0
9104200c75837d21247f9e15cfc40ed29fba72fe,0
537544a81f8df8efdcf1c00d44c4255f293378fc,0
839b2b2108d7c4512b4f47e4c16f057569fc778c,0
3d1448f64d1d782c2ad13f5a0c3f00523ef3bc8a,0
1cd9bf5051019f2f8e0f3fe502e1eafc7f1fae67,0
13d96d47e1a84d14a7ad3cdc7ef17ac9a8b3729e,0
a58b9db9f8c292eb83919764f0675c9f2231a5d0,0
a3e3e793eab9161fe945fb8b6fe500971e0a8c19,0
704112d9a8fab1b3ff9e600fd3a958c7d104f45f,0
dc47c72838917987a2be5756b1bff68f891563fc,0
e9780574dc54d9361771fdb54d5e3fa4c45eff9b,0
41bd0ebb84272e349fbbfeec2cb757bbfd0b8ba7,0
034a88a048d48d3610b93976909d38cbdb9dbc12,0
e3d5fc360bc5a5a7f065d73e6cc7ae29579c9e7f,0
21a19670ce07439d616a7a38a9907560eaa6a25d,0
ae375aa8a1e6e4fd85c58c331161826738f4394f,0
af5a56c95b2bc90fccc705e3eda28d3f10b87a1c,0
e1e425eb163f3b9bb517615236540b3bd296e52b,0
4ba8f48503abb4987445f70f2a09d4f43595ca0e,0
ffae585dc311d5180e2ffa994c341801f6e8f758,0
