code clean
12,34
28,16
72,14
5,3
10,0
29,15
14,30
39,14
6,0
13,6
118,92
25,0
29,12
8,8
23,14
15,5
4,0
14,9
17,3
33,10
2,4
86,25
58,10
2,4
69,14
5,11
15,18
18,5
3,3
23,14
43,8
25,7
15,7
2,13
79,20
33,6
21,9
45,9
51,30
18,6
6,6
42,7
24,13
0,4
29,12
170,34
4,8
15,5
10,13
21,4
4,0
17,9
2,1
4,4
50,6
8,15
16,12
130,31
20,17
4,5
26,9
2,9
5,16
30,19
4,4
2,3
3,6
4,2
7,14
35,11
23,9
0,2
8,1
18,15
5,6
146,22
2,5
0,1
12,6
0,9
15,19
58,12
11,12
2,8
10,15
99,146
6,5
191,1
5,4
8,9
37,3
17,11
32,11
36,7
10,10
3,1
25,9
2,5
46,15
0,3
77,44
10,9
22,25
9,16
4,3
1,2
150,33
28,3
0,5
18,5
56,19
9,13
4,1
11,20
30,14
0,0
2,2
7,4
20,6
9,0
126,18
5,6
20,7
8,11
23,4
0,0
4,7
25,13
5,4
31,11
31,5
50,37
0,8
12,6
4,9
7,5
46,10
49,15
4,3
0,3
38,8
9,13
2,5
38,8
3,9
0,5
0,3
0,0
65,19
7,8
20,9
0,5
0,0
0,5
6,18
17,21
11,25
11,11
16,16
0,2
1,5
48,12
17,17
3,7
0,2
117,34
0,1
0,31
16,7
31,15
6,14
10,9
0,0
22,14
4,11
110,81
38,21
29,1
9,17
11,7
14,18
2,3
107,10
13,9
41,11
19,5
2,4
13,20
22,13
241,25
3,7
10,14
10,6
87,11
107,32
27,11
3,5
9,20
42,8
2,2
16,8
4,2
4,7
12,9
93,11
2,0
0,1
5,1
10,1
28,13
3,2
8,10
32,17
32,6
3,4
14,9
0,8
3,21
22,17
0,8
9,10
0,7
8,5
22,14
11,6
3,0
35,6
9,10
1,6
16,10
2,2
11,3
10,12
9,11
18,16
13,6
10,18
4,2
0,4
25,5
2,10
27,17
5,4
0,1
19,8
6,4
27,18
19,5
13,16
1,6
13,7
6,6
47,15
78,8
4,14
1,3
90,15
134,16
23,14
43,11
13,13
33,2
5,7
21,6
1,3
8,3
44,20
588,97
0,0
55,11
51,7
14,12
12,6
19,12
27,28
2,10
31,5
15,17
8,11
2,0
17,8
2,12
6,13
9,4
6,14
5,6
4,0
13,7
2,4
7,20
123,10
23,26
1,5
24,15
7,26
26,17
3,6
35,29
12,13
30,20
4,16
0,5
8,4
20,3
42,16
8,11
3,13
105,16
2,11
4,0
55,14
58,11
2,7
15,9
10,9
69,19
61,17
41,17
0,5
12,8
9,13
39,6
2,2
7,3
1,2
60,12
381,23
14,18
40,22
14,8
55,26
2,11
60,23
1,2
26,9
2,0
32,38
55,23
4,6
1,6
0,0
2,6
29,17
15,5
5,7
15,18
1,10
7,6
25,8
35,11
17,4
36,18
5,11
15,17
0,4
3,8
2,9
36,21
2,2
0,4
1,3
2,11
0,0
6,3
18,18
4,11
13,15
32,7
12,10
0,6
56,26
35,5
12,17
8,12
18,15
0,4
7,7
4,2
22,22
17,16
6,3
7,2
8,6
14,4
26,7
2,6
15,10
3,12
48,17
110,2
105,38
3,2
68,26
20,7
18,8
11,13
15,9
5,3
19,3
35,21
4,4
1,11
5,11
2,5
16,21
28,15
1,7
21,13
0,4
0,0
5,5
2,7
14,10
20,17
64,11
146,57
26,14
0,0
14,15
13,5
9,6
36,7
0,2
13,3
4,2
7,5
8,7
0,4
13,9
19,17
19,9
6,9
70,27
103,9
62,21
44,7
6,15
0,2
20,17
4,3
14,15
3,1
1,2
10,4
15,10
1,9
19,7
5,8
32,15
2,4
1,1
38,10
10,2
86,18
4,2
37,10
5,11
28,11
35,10
3,2
2,8
13,6
405,32
13,16
18,12
2,6
2,2
9,6
4,3
10,6
19,15
7,6
14,19
6,1
50,15
0,0
121,14
13,3
31,6
31,7
7,11
19,11
0,4
89,53
14,6
15,11
8,13
1,5
2,7
2,8
4,4
6,17
6,2
10,9
2,4
17,6
94,33
23,10
23,20
2,1
10,15
18,6
25,7
6,8
5,6
7,3
14,11
42,19
0,3
0,2
24,13
33,17
0,2
2,3
6,18
6,0
6,10
4,8
47,13
69,45
0,0
31,15
14,8
16,9
21,14
92,12
11,10
45,25
5,7
2,0
0,7
14,12
53,7
53,45
3,8
22,6
18,6
179,9
11,18
17,12
44,14
4,19
16,1
20,7
60,14
12,10
6,4
2,0
133,21
5,9
24,24
52,17
147,5
5,13
2,13
20,8
2,8
6,2
1,15
77,47
6,12
4,7
10,17
36,9
1,2
26,18
14,5
0,0
0,1
129,44
73,19
28,14
1,4
8,5
10,6
11,18
5,11
2,10
30,7
3,13
44,15
3,4
4,42
3,6
4,1
203,27
4,5
0,7
15,12
5,18
6,6
2,5
714,208
2,0
6,5
65,3
40,16
0,2
35,9
21,7
31,10
2,6
15,1
15,12
2,6
10,5
113,35
15,9
4,13
30,6
34,8
27,19
2,4
2,3
14,7
7,9
0,7
2,5
0,4
18,12
6,4
16,16
15,30
27,5
41,20
22,2
1,1
2,2
2,3
17,12
7,17
37,28
1,6
39,57
32,79
5,1
11,8
10,11
27,14
3,10
65,17
21,8
28,6
5,3
29,18
10,11
9,2
49,23
43,13
1,8
39,11
85,13
14,13
26,19
2,0
12,8
58,28
20,13
0,6
28,10
216,17
19,8
0,4
41,14
5,3
132,14
0,17
18,12
21,9
13,21
8,12
0,13
44,26
22,11
21,13
192,37
2,11
10,15
42,14
43,26
0,0
0,7
5,12
92,38
13,7
36,13
8,12
28,11
13,11
58,22
7,8
10,19
16,5
0,0
10,0
43,10
48,34
159,27
0,1
400,68
19,6
0,6
0,5
17,16
17,3
1,7
26,9
59,35
22,12
94,25
74,20
22,14
20,62
4,11
58,20
13,11
10,4
4,13
6,11
2,1
26,25
3,5
19,5
5,3
10,12
14,37
6,3
14,3
8,15
8,7
62,8
14,7
7,17
18,9
2,2
7,7
44,16
4,8
11,14
24,2
89,17
59,18
104,61
4,10
34,12
5,17
7,8
50,29
20,21
16,1
9,19
0,0
41,5
24,12
0,0
0,6
20,14
10,3
3,4
13,8
5,6
1,7
34,12
25,7
88,16
14,11
2,0
17,8
114,52
1,0
4,6
5,8
18,18
16,8
1,5
10,2
0,2
46,14
4,3
10,12
3,1
0,3
0,2
49,27
6,4
14,13
53,14
22,23
0,2
6,7
36,7
3,9
14,21
12,21
6,8
22,2
0,0
52,13
0,3
25,5
